Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-08-04,Chandigarh,169,24,2,0,15116
2020-08-04,Chhattisgarh,59,43,0,0,340043
2020-08-04,Delhi,6542,2020,68,0,1083097
2020-08-04,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,43191
2020-08-04,Goa,7,7,0,0,137575
2020-08-04,Gujarat,7797,2091,472,0,854839
2020-08-04,Himachal Pradesh,52,35,3,3,152958
2020-08-04,Haryana,675,290,9,0,671064
2020-08-04,Jharkhand,156,78,3,0,345907
2020-08-04,Jammu and Kashmir,836,368,9,0,671413
2020-08-04,Karnataka,794,386,30,1,1489016
2020-08-04,Kerala,506,485,4,0,858960
2020-08-04,Ladakh,42,18,0,0,20601
2020-08-04,Maharashtra,20228,3800,779,0,2354414
2020-08-04,Meghalaya,13,10,1,0,38977
2020-08-04,Manipur,2,2,0,0,90901
2020-08-04,Madhya Pradesh,3457,1480,211,0,825723
2020-08-04,Mizoram,1,1,0,0,21845
2020-08-04,Nagaland,0,0,0,0,41367
2020-08-04,Odisha,352,68,3,0,570590
2020-08-04,Punjab,1762,157,31,0,611609
2020-08-04,Puducherry,10,8,0,0,43134
2020-08-04,Rajasthan,3708,2162,106,0,1592318
2020-08-04,Sikkim,0,0,0,0,28089
2020-08-04,Telangana,1163,751,30,0,501025
2020-08-04,Tamil Nadu,6535,1824,44,0,2892395
2020-08-04,Tripura,135,2,0,0,184227
2020-08-04,India,62865,19301,2102,4,21484402
2020-08-04,Uttar Pradesh,3373,1499,74,0,2689973
2020-08-04,Uttarakhand,67,46,1,0,182335
2020-08-04,West Bengal,1786,372,171,0,978980
2020-08-05,Andaman and Nicobar Islands,33,33,0,0,25826
2020-08-05,Andhra Pradesh,1930,887,44,0,2235646
2020-08-05,Arunachal Pradesh,1,1,0,0,95983
2020-08-05,Assam,62,35,2,0,1124683
2020-08-05,Bihar,611,318,5,0,739078
2020-08-05,Chandigarh,169,24,2,0,15611
2020-08-05,Chhattisgarh,59,43,0,0,345250
2020-08-05,Delhi,6542,2020,68,0,1099882
2020-08-05,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,43478
2020-08-05,Goa,7,7,0,0,139566
2020-08-05,Gujarat,7797,2091,472,0,879213
2020-08-05,Himachal Pradesh,52,35,3,3,156104
2020-08-05,Haryana,675,290,9,0,683500
2020-08-05,Jharkhand,156,78,3,0,351197
2020-08-05,Jammu and Kashmir,836,368,9,0,679415
2020-08-05,Karnataka,794,386,30,1,1532654
2020-08-05,Kerala,506,485,4,0,884056
2020-08-05,Ladakh,42,18,0,0,20978
2020-08-05,Maharashtra,20228,3800,779,0,2418299
2020-08-05,Meghalaya,13,10,1,0,38977
2020-08-05,Manipur,2,2,0,0,92617
2020-08-05,Madhya Pradesh,3457,1480,211,0,838041
2020-08-05,Mizoram,1,1,0,0,21956
2020-08-05,Nagaland,0,0,0,0,42029
2020-08-05,Odisha,352,68,3,0,585505
2020-08-05,Punjab,1762,157,31,0,622127
2020-08-05,Puducherry,10,8,0,0,44158
2020-08-05,Rajasthan,3708,2162,106,0,1619744
2020-08-05,Sikkim,0,0,0,0,29035
2020-08-05,Telangana,1163,751,30,0,522143
2020-08-05,Tamil Nadu,6535,1824,44,0,2953561
2020-08-05,Tripura,135,2,0,0,187848
2020-08-05,India,62865,19301,2102,4,22149351
2020-08-05,Uttar Pradesh,3373,1499,74,0,2689973
2020-08-05,Uttarakhand,67,46,1,0,186966
2020-08-05,West Bengal,1786,372,171,0,1003027
2020-08-06,Andaman and Nicobar Islands,33,33,0,0,26516
2020-08-06,Andhra Pradesh,1930,887,44,0,2299332
2020-08-06,Arunachal Pradesh,1,1,0,0,98733
2020-08-06,Assam,62,35,2,0,1180336
2020-08-06,Bihar,611,318,5,0,799332
2020-08-06,Chandigarh,169,24,2,0,16034
2020-08-06,Chhattisgarh,59,43,0,0,352681
2020-08-06,Delhi,6542,2020,68,0,1120318
2020-08-06,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,43899
2020-08-06,Goa,7,7,0,0,142192
2020-08-06,Gujarat,7797,2091,472,0,903782
2020-08-06,Himachal Pradesh,52,35,3,3,158537
2020-08-06,Haryana,675,290,9,0,697779
2020-08-06,Jharkhand,156,78,3,0,358208
2020-08-06,Jammu and Kashmir,836,368,9,0,686808
2020-08-06,Karnataka,794,386,30,1,1581075
2020-08-06,Kerala,506,485,4,0,908355
2020-08-06,Ladakh,42,18,0,0,21383
2020-08-06,Maharashtra,20228,3800,779,0,2492194
2020-08-06,Meghalaya,13,10,1,0,39553
2020-08-06,Manipur,2,2,0,0,94808
2020-08-06,Madhya Pradesh,3457,1480,211,0,846484
2020-08-06,Mizoram,1,1,0,0,22211
2020-08-06,Nagaland,0,0,0,0,42900
2020-08-06,Odisha,352,68,3,0,600591
2020-08-06,Punjab,1762,157,31,0,634271
2020-08-06,Puducherry,10,8,0,0,45098
2020-08-06,Rajasthan,3708,2162,106,0,1651221
2020-08-06,Sikkim,0,0,0,0,29467
2020-08-06,Telangana,1163,751,30,0,543489
2020-08-06,Tamil Nadu,6535,1824,44,0,3020714
2020-08-06,Tripura,135,2,0,0,190492
2020-08-06,India,62865,19301,2102,4,22788393
2020-08-06,Uttar Pradesh,3373,1499,74,0,2797687
2020-08-06,Uttarakhand,67,46,1,0,190898
2020-08-06,West Bengal,1786,372,171,0,1028251
2020-08-07,Andaman and Nicobar Islands,33,33,0,0,26915
2020-08-07,Andhra Pradesh,1930,887,44,0,2362270
2020-08-07,Arunachal Pradesh,1,1,0,0,101947
2020-08-07,Assam,62,35,2,0,1238867
2020-08-07,Bihar,611,318,5,0,870852
2020-08-07,Chandigarh,169,24,2,0,16596
2020-08-07,Chhattisgarh,59,43,0,0,359857
2020-08-07,Delhi,6542,2020,68,0,1143703
2020-08-07,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,44456
2020-08-07,Goa,7,7,0,0,144814
2020-08-07,Gujarat,7797,2091,472,0,930373
2020-08-07,Himachal Pradesh,52,35,3,3,161232
2020-08-07,Haryana,675,290,9,0,713061
2020-08-07,Jharkhand,156,78,3,0,367757
2020-08-07,Jammu and Kashmir,836,368,9,0,695620
2020-08-07,Karnataka,794,386,30,1,1624628
2020-08-07,Kerala,506,485,4,0,936651
2020-08-07,Ladakh,42,18,0,0,21740
2020-08-07,Maharashtra,20228,3800,779,0,2574594
2020-08-07,Meghalaya,13,10,1,0,39782
2020-08-07,Manipur,2,2,0,0,96837
2020-08-07,Madhya Pradesh,3457,1480,211,0,859921
2020-08-07,Mizoram,1,1,0,0,22211
2020-08-07,Nagaland,0,0,0,0,43911
2020-08-07,Odisha,352,68,3,0,616646
2020-08-07,Punjab,1762,157,31,0,646439
2020-08-07,Puducherry,10,8,0,0,45954
2020-08-07,Rajasthan,3708,2162,106,0,1678314
2020-08-07,Sikkim,0,0,0,0,29958
2020-08-07,Telangana,1163,751,30,0,566984
2020-08-07,Tamil Nadu,6535,1824,44,0,3088066
2020-08-07,Tripura,135,2,0,0,193268
2020-08-07,India,62865,19301,2102,4,23387171
2020-08-07,Uttar Pradesh,3373,1499,74,0,2893424
2020-08-07,Uttarakhand,67,46,1,0,199081
2020-08-07,West Bengal,1786,372,171,0,1054509
2020-08-08,Andaman and Nicobar Islands,33,33,0,0,27073
2020-08-08,Andhra Pradesh,1930,887,44,0,2424393
2020-08-08,Arunachal Pradesh,1,1,0,0,104833
2020-08-08,Assam,62,35,2,0,1293712
2020-08-08,Bihar,611,318,5,0,946278
2020-08-08,Chandigarh,169,24,2,0,17067
2020-08-08,Chhattisgarh,59,43,0,0,366957
2020-08-08,Delhi,6542,2020,68,0,1168295
2020-08-08,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,44777
2020-08-08,Goa,7,7,0,0,147138
2020-08-08,Gujarat,7797,2091,472,0,956645
2020-08-08,Himachal Pradesh,52,35,3,3,163395
2020-08-08,Haryana,675,290,9,0,730036
2020-08-08,Jharkhand,156,78,3,0,374813
2020-08-08,Jammu and Kashmir,836,368,9,0,706780
2020-08-08,Karnataka,794,386,30,1,1668511
2020-08-08,Kerala,506,485,4,0,963632
2020-08-08,Ladakh,42,18,0,0,22013
2020-08-08,Maharashtra,20228,3800,779,0,2654681
2020-08-08,Meghalaya,13,10,1,0,40631
2020-08-08,Manipur,2,2,0,0,98819
2020-08-08,Madhya Pradesh,3457,1480,211,0,874678
2020-08-08,Mizoram,1,1,0,0,22211
2020-08-08,Nagaland,0,0,0,0,44566
2020-08-08,Odisha,352,68,3,0,634090
2020-08-08,Punjab,1762,157,31,0,659284
2020-08-08,Puducherry,10,8,0,0,46878
2020-08-08,Rajasthan,3708,2162,106,0,1710963
2020-08-08,Sikkim,0,0,0,0,30533
2020-08-08,Telangana,1163,751,30,0,590306
2020-08-08,Tamil Nadu,6535,1824,44,0,3155619
2020-08-08,Tripura,135,2,0,0,196440
2020-08-08,India,62865,19301,2102,4,24106535
2020-08-08,Uttar Pradesh,3373,1499,74,0,2996406
2020-08-08,Uttarakhand,67,46,1,0,205565
2020-08-08,West Bengal,1786,372,171,0,1079657
2020-08-09,Andaman and Nicobar Islands,33,33,0,0,27103
2020-08-09,Andhra Pradesh,1930,887,44,0,2487305
2020-08-09,Arunachal Pradesh,1,1,0,0,106792
2020-08-09,Assam,62,35,2,0,1318204
2020-08-09,Bihar,611,318,5,0,1021906
2020-08-09,Chandigarh,169,24,2,0,17510
2020-08-09,Chhattisgarh,59,43,0,0,371706
2020-08-09,Delhi,6542,2020,68,0,1192082
2020-08-09,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,45253
2020-08-09,Goa,7,7,0,0,149304
2020-08-09,Gujarat,7797,2091,472,0,987630
2020-08-09,Himachal Pradesh,52,35,3,3,165496
2020-08-09,Haryana,675,290,9,0,744080
2020-08-09,Jharkhand,156,78,3,0,380330
2020-08-09,Jammu and Kashmir,836,368,9,0,717110
2020-08-09,Karnataka,794,386,30,1,1706447
2020-08-09,Kerala,506,485,4,0,984208
2020-08-09,Ladakh,42,18,0,0,22015
2020-08-09,Maharashtra,20228,3800,779,0,2730285
2020-08-09,Meghalaya,13,10,1,0,40700
2020-08-09,Manipur,2,2,0,0,101230
2020-08-09,Madhya Pradesh,3457,1480,211,0,891698
2020-08-09,Mizoram,1,1,0,0,23324
2020-08-09,Nagaland,0,0,0,0,45564
2020-08-09,Odisha,352,68,3,0,650183
2020-08-09,Punjab,1762,157,31,0,672761
2020-08-09,Puducherry,10,8,0,0,47836
2020-08-09,Rajasthan,3708,2162,106,0,1740732
2020-08-09,Sikkim,0,0,0,0,30732
2020-08-09,Telangana,1163,751,30,0,613231
2020-08-09,Tamil Nadu,6535,1824,44,0,3225805
2020-08-09,Tripura,135,2,0,0,199937
2020-08-09,India,62865,19301,2102,4,24583558
2020-08-09,Uttar Pradesh,3373,1499,74,0,3118567
2020-08-09,Uttarakhand,67,46,1,0,209627
2020-08-09,West Bengal,1786,372,171,0,1105899
2020-08-10,Andaman and Nicobar Islands,33,33,0,0,27346
2020-08-10,Andhra Pradesh,1930,887,44,0,2534304
2020-08-10,Arunachal Pradesh,1,1,0,0,109863
2020-08-10,Assam,62,35,2,0,1378629
2020-08-10,Bihar,611,318,5,0,1097252
2020-08-10,Chandigarh,169,24,2,0,17928
2020-08-10,Chhattisgarh,59,43,0,0,381018
2020-08-10,Delhi,6542,2020,68,0,1204405
2020-08-10,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,45724
2020-08-10,Goa,7,7,0,0,151202
2020-08-10,Gujarat,7797,2091,472,0,1017234
2020-08-10,Himachal Pradesh,52,35,3,3,166469
2020-08-10,Haryana,675,290,9,0,753945
2020-08-10,Jharkhand,156,78,3,0,387184
2020-08-10,Jammu and Kashmir,836,368,9,0,725542
2020-08-10,Karnataka,794,386,30,1,1729067
2020-08-10,Kerala,506,485,4,0,1000988
2020-08-10,Ladakh,42,18,0,0,22161
2020-08-10,Maharashtra,20228,3800,779,0,2776849
2020-08-10,Meghalaya,13,10,1,0,41734
2020-08-10,Manipur,2,2,0,0,103268
2020-08-10,Madhya Pradesh,3457,1480,211,0,909926
2020-08-10,Mizoram,1,1,0,0,23702
2020-08-10,Nagaland,0,0,0,0,46518
2020-08-10,Odisha,352,68,3,0,669266
2020-08-10,Punjab,1762,157,31,0,681321
2020-08-10,Puducherry,10,8,0,0,48748
2020-08-10,Rajasthan,3708,2162,106,0,1754897
2020-08-10,Sikkim,0,0,0,0,31193
2020-08-10,Telangana,1163,751,30,0,624840
2020-08-10,Tamil Nadu,6535,1824,44,0,3292958
2020-08-10,Tripura,135,2,0,0,202004
2020-08-10,India,62865,19301,2102,4,25281848
2020-08-10,Uttar Pradesh,3373,1499,74,0,3209587
2020-08-10,Uttarakhand,67,46,1,0,218838
2020-08-10,West Bengal,1786,372,171,0,1132196
2020-08-11,Andaman and Nicobar Islands,33,33,0,0,27455
2020-08-11,Andhra Pradesh,1930,887,44,0,2592619
2020-08-11,Arunachal Pradesh,1,1,0,0,112689
2020-08-11,Assam,62,35,2,0,1430691
2020-08-11,Bihar,611,318,5,0,1180566
2020-08-11,Chandigarh,169,24,2,0,18625
2020-08-11,Chhattisgarh,59,43,0,0,388852
2020-08-11,Delhi,6542,2020,68,0,1223845
2020-08-11,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,46149
2020-08-11,Goa,7,7,0,0,153792
2020-08-11,Gujarat,7797,2091,472,0,1058881
2020-08-11,Himachal Pradesh,52,35,3,3,168843
2020-08-11,Haryana,675,290,9,0,771769
2020-08-11,Jharkhand,156,78,3,0,394315
2020-08-11,Jammu and Kashmir,836,368,9,0,738203
2020-08-11,Karnataka,794,386,30,1,1772991
2020-08-11,Kerala,506,485,4,0,1027433
2020-08-11,Ladakh,42,18,0,0,22709
2020-08-11,Maharashtra,20228,3800,779,0,2841240
2020-08-11,Meghalaya,13,10,1,0,41734
2020-08-11,Manipur,2,2,0,0,104263
2020-08-11,Madhya Pradesh,3457,1480,211,0,931143
2020-08-11,Mizoram,1,1,0,0,23848
2020-08-11,Nagaland,0,0,0,0,47008
2020-08-11,Odisha,352,68,3,0,692301
2020-08-11,Punjab,1762,157,31,0,697327
2020-08-11,Puducherry,10,8,0,0,49715
2020-08-11,Rajasthan,3708,2162,106,0,1784992
2020-08-11,Sikkim,0,0,0,0,31604
2020-08-11,Telangana,1163,751,30,0,642875
2020-08-11,Tamil Nadu,6535,1824,44,0,3360450
2020-08-11,Tripura,135,2,0,0,205125
2020-08-11,India,62865,19301,2102,4,26015297
2020-08-11,Uttar Pradesh,3373,1499,74,0,3314435
2020-08-11,Uttarakhand,67,46,1,0,225618
2020-08-11,West Bengal,1786,372,171,0,1159211
2020-08-12,Andaman and Nicobar Islands,33,33,0,0,27744
2020-08-12,Andhra Pradesh,1930,887,44,0,2649767
2020-08-12,Arunachal Pradesh,1,1,0,0,115758
2020-08-12,Assam,62,35,2,0,1573800
2020-08-12,Bihar,611,318,5,0,1272980
2020-08-12,Chandigarh,169,24,2,0,19141
2020-08-12,Chhattisgarh,59,43,0,0,394141
2020-08-12,Delhi,6542,2020,68,0,1242739
2020-08-12,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,46516
2020-08-12,Goa,7,7,0,0,156498
2020-08-12,Gujarat,7797,2091,472,0,1109005
2020-08-12,Himachal Pradesh,52,35,3,3,171538
2020-08-12,Haryana,675,290,9,0,786839
2020-08-12,Jharkhand,156,78,3,0,402072
2020-08-12,Jammu and Kashmir,836,368,9,0,750847
2020-08-12,Karnataka,794,386,30,1,1826317
2020-08-12,Kerala,506,485,4,0,1056360
2020-08-12,Ladakh,42,18,0,0,23034
2020-08-12,Maharashtra,20228,3800,779,0,2913686
2020-08-12,Meghalaya,13,10,1,0,41734
2020-08-12,Manipur,2,2,0,0,104263
2020-08-12,Madhya Pradesh,3457,1480,211,0,951822
2020-08-12,Mizoram,1,1,0,0,24895
2020-08-12,Nagaland,0,0,0,0,47939
2020-08-12,Odisha,352,68,3,0,724354
2020-08-12,Punjab,1762,157,31,0,711260
2020-08-12,Puducherry,10,8,0,0,50942
2020-08-12,Rajasthan,3708,2162,106,0,1820131
2020-08-12,Sikkim,0,0,0,0,31974
2020-08-12,Telangana,1163,751,30,0,665847
2020-08-12,Tamil Nadu,6535,1824,44,0,3432025
2020-08-12,Tripura,135,2,0,0,208165
2020-08-12,India,62865,19301,2102,4,26845688
2020-08-12,Uttar Pradesh,3373,1499,74,0,3412346
2020-08-12,Uttarakhand,67,46,1,0,232259
2020-08-12,West Bengal,1786,372,171,0,1186923
2020-08-13,Andaman and Nicobar Islands,33,33,0,0,27973
2020-08-13,Andhra Pradesh,1930,887,44,0,2705459
2020-08-13,Arunachal Pradesh,1,1,0,0,118882
2020-08-13,Assam,62,35,2,0,1635118
2020-08-13,Bihar,611,318,5,0,1377432
2020-08-13,Chandigarh,169,24,2,0,19593
2020-08-13,Chhattisgarh,59,43,0,0,402390
2020-08-13,Delhi,6542,2020,68,0,1258095
2020-08-13,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,46937
2020-08-13,Goa,7,7,0,0,159159
2020-08-13,Gujarat,7797,2091,472,0,1159822
2020-08-13,Himachal Pradesh,52,35,3,3,172985
2020-08-13,Haryana,675,290,9,0,801784
2020-08-13,Jharkhand,156,78,3,0,411027
2020-08-13,Jammu and Kashmir,836,368,9,0,763211
2020-08-13,Karnataka,794,386,30,1,1882316
2020-08-13,Kerala,506,485,4,0,1087722
2020-08-13,Ladakh,42,18,0,0,23430
2020-08-13,Maharashtra,20228,3800,779,0,2981077
2020-08-13,Meghalaya,13,10,1,0,42084
2020-08-13,Manipur,2,2,0,0,107469
2020-08-13,Madhya Pradesh,3457,1480,211,0,972046
2020-08-13,Mizoram,1,1,0,0,25054
2020-08-13,Nagaland,0,0,0,0,48445
2020-08-13,Odisha,352,68,3,0,765065
2020-08-13,Punjab,1762,157,31,0,723357
2020-08-13,Puducherry,10,8,0,0,52022
2020-08-13,Rajasthan,3708,2162,106,0,1839445
2020-08-13,Sikkim,0,0,0,0,32421
2020-08-13,Telangana,1163,751,30,0,689150
2020-08-13,Tamil Nadu,6535,1824,44,0,3499300
2020-08-13,Tripura,135,2,0,0,210678
2020-08-13,India,62865,19301,2102,4,27694416
2020-08-13,Uttar Pradesh,3373,1499,74,0,3501127
2020-08-13,Uttarakhand,67,46,1,0,242150
2020-08-13,West Bengal,1786,372,171,0,1216955
2020-08-14,Andaman and Nicobar Islands,33,33,0,0,28129
2020-08-14,Andhra Pradesh,1930,887,44,0,2758485
2020-08-14,Arunachal Pradesh,1,1,0,0,121371
2020-08-14,Assam,62,35,2,0,1684721
2020-08-14,Bihar,611,318,5,0,1498752
2020-08-14,Chandigarh,169,24,2,0,20060
2020-08-14,Chhattisgarh,59,43,0,0,409693
2020-08-14,Delhi,6542,2020,68,0,1273140
2020-08-14,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,47272
2020-08-14,Goa,7,7,0,0,162126
2020-08-14,Gujarat,7797,2091,472,0,1211047
2020-08-14,Himachal Pradesh,52,35,3,3,175666
2020-08-14,Haryana,675,290,9,0,817509
2020-08-14,Jharkhand,156,78,3,0,442286
2020-08-14,Jammu and Kashmir,836,368,9,0,775333
2020-08-14,Karnataka,794,386,30,1,1938954
2020-08-14,Kerala,506,485,4,0,1120935
2020-08-14,Ladakh,42,18,0,0,24197
2020-08-14,Maharashtra,20228,3800,779,0,3049468
2020-08-14,Meghalaya,13,10,1,0,42706
2020-08-14,Manipur,2,2,0,0,110026
2020-08-14,Madhya Pradesh,3457,1480,211,0,992172
2020-08-14,Mizoram,1,1,0,0,25472
2020-08-14,Nagaland,0,0,0,0,49534
2020-08-14,Odisha,352,68,3,0,807826
2020-08-14,Punjab,1762,157,31,0,741834
2020-08-14,Puducherry,10,8,0,0,53503
2020-08-14,Rajasthan,3708,2162,106,0,1868534
2020-08-14,Sikkim,0,0,0,0,32762
2020-08-14,Telangana,1163,751,30,0,711196
2020-08-14,Tamil Nadu,6535,1824,44,0,3569453
2020-08-14,Tripura,135,2,0,0,213730
2020-08-14,India,62865,19301,2102,4,28563095
2020-08-14,Uttar Pradesh,3373,1499,74,0,3598210
2020-08-14,Uttarakhand,67,46,1,0,251236
2020-08-14,West Bengal,1786,372,171,0,1248272
2020-08-15,Andaman and Nicobar Islands,33,33,0,0,28209
2020-08-15,Andhra Pradesh,1930,887,44,0,2812197
2020-08-15,Arunachal Pradesh,1,1,0,0,122854
2020-08-15,Assam,62,35,2,0,1705526
2020-08-15,Bihar,611,318,5,0,1612250
2020-08-15,Chandigarh,169,24,2,0,20520
2020-08-15,Chhattisgarh,59,43,0,0,414328
2020-08-15,Delhi,6542,2020,68,0,1291411
2020-08-15,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,47643
2020-08-15,Goa,7,7,0,0,163874
2020-08-15,Gujarat,7797,2091,472,0,1262264
2020-08-15,Himachal Pradesh,52,35,3,3,178075
2020-08-15,Haryana,675,290,9,0,830477
2020-08-15,Jharkhand,156,78,3,0,448188
2020-08-15,Jammu and Kashmir,836,368,9,0,785475
2020-08-15,Karnataka,794,386,30,1,1993760
2020-08-15,Kerala,506,485,4,0,1154365
2020-08-15,Ladakh,42,18,0,0,24253
2020-08-15,Maharashtra,20228,3800,779,0,3115716
2020-08-15,Meghalaya,13,10,1,0,42910
2020-08-15,Manipur,2,2,0,0,112780
2020-08-15,Madhya Pradesh,3457,1480,211,0,1013332
2020-08-15,Mizoram,1,1,0,0,25929
2020-08-15,Nagaland,0,0,0,0,50200
2020-08-15,Odisha,352,68,3,0,855713
2020-08-15,Punjab,1762,157,31,0,759990
2020-08-15,Puducherry,10,8,0,0,54852
2020-08-15,Rajasthan,3708,2162,106,0,1898595
2020-08-15,Sikkim,0,0,0,0,32926
2020-08-15,Telangana,1163,751,30,0,732435
2020-08-15,Tamil Nadu,6535,1824,44,0,3640796
2020-08-15,Tripura,135,2,0,0,217119
2020-08-15,India,62865,19301,2102,4,29309703
2020-08-15,Uttar Pradesh,3373,1499,74,0,3695700
2020-08-15,Uttarakhand,67,46,1,0,256008
2020-08-15,West Bengal,1786,372,171,0,1282486
2020-08-16,Andaman and Nicobar Islands,33,33,0,0,28229
2020-08-16,Andhra Pradesh,1930,887,44,0,2860943
2020-08-16,Arunachal Pradesh,1,1,0,0,124786
2020-08-16,Assam,62,35,2,0,1725893
2020-08-16,Bihar,611,318,5,0,1679462
2020-08-16,Chandigarh,169,24,2,0,21060
2020-08-16,Chhattisgarh,59,43,0,0,419658
2020-08-16,Delhi,6542,2020,68,0,1302120
2020-08-16,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,48212
2020-08-16,Goa,7,7,0,0,165356
2020-08-16,Gujarat,7797,2091,472,0,1312824
2020-08-16,Himachal Pradesh,52,35,3,3,179024
2020-08-16,Haryana,675,290,9,0,844422
2020-08-16,Jharkhand,156,78,3,0,455715
2020-08-16,Jammu and Kashmir,836,368,9,0,793537
2020-08-16,Karnataka,794,386,30,1,2037386
2020-08-16,Kerala,506,485,4,0,1182727
2020-08-16,Ladakh,42,18,0,0,24273
2020-08-16,Maharashtra,20228,3800,779,0,3165550
2020-08-16,Meghalaya,13,10,1,0,43800
2020-08-16,Manipur,2,2,0,0,115041
2020-08-16,Madhya Pradesh,3457,1480,211,0,1035343
2020-08-16,Mizoram,1,1,0,0,26611
2020-08-16,Nagaland,0,0,0,0,50946
2020-08-16,Odisha,352,68,3,0,908508
2020-08-16,Punjab,1762,157,31,0,770873
2020-08-16,Puducherry,10,8,0,0,55937
2020-08-16,Rajasthan,3708,2162,106,0,1913726
2020-08-16,Sikkim,0,0,0,0,33810
2020-08-16,Telangana,1163,751,30,0,744555
2020-08-16,Tamil Nadu,6535,1824,44,0,3711246
2020-08-16,Tripura,135,2,0,0,218981
2020-08-16,India,62865,19301,2102,4,30041400
2020-08-16,Uttar Pradesh,3373,1499,74,0,3786633
2020-08-16,Uttarakhand,67,46,1,0,260790
2020-08-16,West Bengal,1786,372,171,0,1314772
2020-08-17,Andaman and Nicobar Islands,33,33,0,0,28672
2020-08-17,Andhra Pradesh,1930,887,44,0,2905521
2020-08-17,Arunachal Pradesh,1,1,0,0,127286
2020-08-17,Assam,62,35,2,0,1775403
2020-08-17,Bihar,611,318,5,0,1787189
2020-08-17,Chandigarh,169,24,2,0,21563
2020-08-17,Chhattisgarh,59,43,0,0,427209
2020-08-17,Delhi,6542,2020,68,0,1317108
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,48710
2020-08-17,Goa,7,7,0,0,167381
2020-08-17,Gujarat,7797,2091,472,0,1358364
2020-08-17,Himachal Pradesh,52,35,3,3,180357
2020-08-17,Haryana,675,290,9,0,854757
2020-08-17,Jharkhand,156,78,3,0,473973
2020-08-17,Jammu and Kashmir,836,368,9,0,801329
2020-08-17,Karnataka,794,386,30,1,2075086
2020-08-17,Kerala,506,485,4,0,1205759
2020-08-17,Ladakh,42,18,0,0,24702
2020-08-17,Maharashtra,20228,3800,779,0,3208735
2020-08-17,Meghalaya,13,10,1,0,43800
2020-08-17,Manipur,2,2,0,0,115041
2020-08-17,Madhya Pradesh,3457,1480,211,0,1055205
2020-08-17,Mizoram,1,1,0,0,27115
2020-08-17,Nagaland,0,0,0,0,51483
2020-08-17,Odisha,352,68,3,0,958929
2020-08-17,Punjab,1762,157,31,0,782463
2020-08-17,Puducherry,10,8,0,0,57025
2020-08-17,Rajasthan,3708,2162,106,0,1930842
2020-08-17,Sikkim,0,0,0,0,34813
2020-08-17,Telangana,1163,751,30,0,753349
2020-08-17,Tamil Nadu,6535,1824,44,0,3778778
2020-08-17,Tripura,135,2,0,0,220789
2020-08-17,India,62865,19301,2102,4,30941264
2020-08-17,Uttar Pradesh,3373,1499,74,0,3872640
2020-08-17,Uttarakhand,67,46,1,0,265748
2020-08-17,West Bengal,1786,372,171,0,1347091
2020-08-18,Andaman and Nicobar Islands,33,33,0,0,28937
2020-08-18,Andhra Pradesh,1930,887,44,0,2961611
2020-08-18,Arunachal Pradesh,1,1,0,0,130246
2020-08-18,Assam,62,35,2,0,1819819
2020-08-18,Bihar,611,318,5,0,1899970
2020-08-18,Chandigarh,169,24,2,0,22198
2020-08-18,Chhattisgarh,59,43,0,0,436180
2020-08-18,Delhi,6542,2020,68,0,1337374
2020-08-18,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,49290
2020-08-18,Goa,7,7,0,0,170125
2020-08-18,Gujarat,7797,2091,472,0,1415598
2020-08-18,Himachal Pradesh,52,35,3,3,183224
2020-08-18,Haryana,675,290,9,0,867458
2020-08-18,Jharkhand,156,78,3,0,502973
2020-08-18,Jammu and Kashmir,836,368,9,0,811167
2020-08-18,Karnataka,794,386,30,1,2134174
2020-08-18,Kerala,506,485,4,0,1240076
2020-08-18,Ladakh,42,18,0,0,25208
2020-08-18,Maharashtra,20228,3800,779,0,3267625
2020-08-18,Meghalaya,13,10,1,0,44234
2020-08-18,Manipur,2,2,0,0,117299
2020-08-18,Madhya Pradesh,3457,1480,211,0,1072575
2020-08-18,Mizoram,1,1,0,0,27388
2020-08-18,Nagaland,0,0,0,0,52139
2020-08-18,Odisha,352,68,3,0,1009454
2020-08-18,Punjab,1762,157,31,0,801990
2020-08-18,Puducherry,10,8,0,0,58535
2020-08-18,Rajasthan,3708,2162,106,0,1966178
2020-08-18,Sikkim,0,0,0,0,34553
2020-08-18,Telangana,1163,751,30,0,772928
2020-08-18,Tamil Nadu,6535,1824,44,0,3845803
2020-08-18,Tripura,135,2,0,0,223966
2020-08-18,India,62865,19301,2102,4,31742782
2020-08-18,Uttar Pradesh,3373,1499,74,0,3966848
